customer_id,age,gender,city,tenure_months,contract_type,phone_service,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,paperless_billing,num_support_tickets,avg_resolution_time,satisfaction_score,churn
4919,59,Female,Semarang,16,Month-to-month,1,DSL,1,1,0,276.78,4471.53,Credit card,0,2,1.7,1.6,1
4920,58,Female,Semarang,34,Month-to-month,0,Fiber optic,0,1,0,96.78,3301.06,Mailed check,1,0,3.1,1.5,1
4921,63,Male,Makassar,53,Month-to-month,1,DSL,0,0,0,30.88,1631.93,Bank transfer,0,1,0.7,0.8,1
4922,45,Female,Makassar,9,One year,1,DSL,1,0,0,45.75,380.59,Mailed check,0,1,3.5,1.5,0
4923,49,Male,Palembang,18,Two year,1,DSL,0,1,0,102.21,1957.9,Bank transfer,1,0,1.6,,0
4924,60,Female,Jakarta,25,Month-to-month,1,Fiber optic,0,0,0,32.58,778.75,Credit card,1,2,0.7,2.5,1
4925,47,Male,Jakarta,9,One year,1,Fiber optic,0,0,0,108.63,1117.14,Bank transfer,0,2,0.3,2.6,1
4926,35,Male,Medan,72,One year,0,DSL,1,0,0,51.43,3614.44,Mailed check,1,0,8.3,6.9,0
4927,36,Female,Semarang,50,Two year,1,DSL,0,0,1,97.45,4829.92,Bank transfer,0,0,0.0,4.6,0
4928,45,Female,Bandung,8,One year,1,Fiber optic,0,1,0,45.98,679.04,Mailed check,1,2,0.3,2.4,0
4929,25,Male,Jakarta,17,Two year,1,DSL,0,1,0,66.13,1246.5,Bank transfer,1,1,0.3,3.9,0
4930,40,Male,Makassar,6,One year,1,Fiber optic,1,1,1,36.69,110.06,Mailed check,1,0,8.4,3.5,0
4931,56,Female,Palembang,17,Two year,1,DSL,0,0,0,43.7,844.15,Electronic check,1,0,10.1,5.1,0
4932,18,Female,Surabaya,27,Month-to-month,1,DSL,1,0,0,49.2,1444.25,Mailed check,0,4,11.1,5.1,1
4933,61,Male,Jakarta,2,Month-to-month,0,Fiber optic,0,0,0,73.32,227.63,Electronic check,0,3,3.3,2.2,1
4934,56,Female,Jakarta,48,Two year,1,No,1,1,0,141.0,6758.11,Electronic check,1,5,9.2,4.5,1
4935,36,Male,Jakarta,21,One year,1,Fiber optic,0,0,0,71.31,1430.08,Electronic check,1,2,1.3,3.5,0
4936,49,Male,Medan,72,Month-to-month,1,Fiber optic,0,0,1,94.21,6904.23,Credit card,1,2,8.5,3.0,1
4937,42,Male,Makassar,0,Two year,1,Fiber optic,0,0,0,216.37,2.48,Electronic check,1,1,0.6,1.7,1
4938,57,Male,Jakarta,42,Month-to-month,1,Fiber optic,0,0,0,117.29,4808.73,Bank transfer,0,2,,4.3,1
4939,54,Male,Bandung,37,Month-to-month,1,No,0,0,1,69.53,2535.0,Electronic check,1,0,3.4,2.5,1
4940,23,Male,Medan,3,One year,1,Fiber optic,0,0,0,105.07,173.84,Credit card,0,2,7.8,2.5,0
4941,49,Male,Jakarta,9,One year,1,No,0,1,1,41.46,290.47,Credit card,0,2,0.8,2.3,0
4942,39,Male,Bandung,51,Month-to-month,1,DSL,0,0,0,38.34,2054.53,Electronic check,1,2,7.5,5.2,1
4943,43,Male,Medan,17,Month-to-month,1,DSL,0,0,0,127.67,2172.72,Credit card,1,3,6.4,0.7,1
4944,32,Male,Makassar,12,Two year,1,DSL,1,1,0,89.9,1211.07,Mailed check,1,2,0.2,2.1,0
4945,64,Female,Surabaya,56,Two year,1,Fiber optic,0,0,0,76.85,4223.47,Credit card,1,2,10.6,2.7,0
4946,55,Male,Semarang,2,Month-to-month,1,Fiber optic,1,1,1,70.69,17.81,Mailed check,0,2,4.7,2.5,1
4947,32,Female,Jakarta,15,Month-to-month,1,DSL,0,0,0,72.89,1155.27,Bank transfer,0,1,2.4,3.2,1
4948,24,Male,Jakarta,25,Month-to-month,1,Fiber optic,0,0,0,87.22,2077.37,Electronic check,1,0,0.7,1.8,1
4949,36,Male,Jakarta,22,Two year,1,Fiber optic,0,0,0,28.25,557.3,Electronic check,1,1,2.9,0.6,0
4950,47,Female,Surabaya,7,Two year,1,Fiber optic,0,0,1,34.09,186.82,Electronic check,0,1,3.6,0.3,0
4951,45,Female,Jakarta,19,Month-to-month,1,DSL,1,0,0,90.86,1762.33,Electronic check,0,2,1.7,6.9,1
4952,58,Male,Jakarta,29,Two year,1,No,0,0,1,100.34,2788.13,Bank transfer,1,2,3.6,4.9,0
4953,52,Male,Medan,21,One year,1,DSL,0,1,0,79.31,1694.59,Bank transfer,1,3,3.9,1.0,0
4954,54,Female,Medan,27,Month-to-month,1,No,0,1,0,62.83,1829.95,Electronic check,1,0,2.0,7.5,1
4955,46,Female,Jakarta,7,Month-to-month,1,DSL,1,1,1,50.22,325.99,Electronic check,1,2,0.2,5.3,1
4956,23,Female,Jakarta,42,Month-to-month,1,DSL,1,0,0,36.46,1485.65,Mailed check,0,1,0.5,1.2,1
4957,39,Male,Bandung,14,Month-to-month,1,Fiber optic,0,1,1,58.13,872.4,Mailed check,1,2,1.1,1.7,1
4958,55,Male,Jakarta,72,One year,1,Fiber optic,0,1,0,64.75,4673.93,Bank transfer,1,0,0.0,6.3,0
4959,41,Female,Surabaya,0,Month-to-month,1,DSL,0,0,1,50.98,13.64,Electronic check,0,2,0.4,1.5,1
4960,48,Female,Medan,11,Month-to-month,1,DSL,0,0,0,119.28,1413.56,Bank transfer,1,1,6.9,1.2,1
4961,37,Female,Jakarta,4,Month-to-month,0,No,0,0,1,76.66,353.93,Electronic check,1,0,7.0,1.7,1
4962,28,Female,Jakarta,19,One year,1,No,0,0,1,32.72,600.06,Mailed check,1,2,1.0,1.4,0
4963,40,Female,Jakarta,6,Two year,1,DSL,0,0,1,31.24,136.49,Electronic check,0,2,4.8,1.7,1
4964,46,Male,Jakarta,32,Two year,1,Fiber optic,0,0,1,81.42,2700.16,Mailed check,0,0,3.8,3.1,0
4965,33,Male,Palembang,51,One year,1,DSL,0,1,0,44.74,2210.65,Electronic check,1,2,1.1,1.3,0
4966,38,Female,Surabaya,5,One year,1,Fiber optic,0,1,1,201.38,1052.19,Bank transfer,0,2,2.1,2.0,1
4967,29,Male,Bandung,4,Month-to-month,0,Fiber optic,0,0,1,62.5,279.16,Bank transfer,0,0,3.8,3.9,1
4968,56,Male,Semarang,49,Month-to-month,0,Fiber optic,0,0,1,34.92,1688.4,Bank transfer,0,1,5.6,2.9,0
4969,38,Male,Jakarta,10,Month-to-month,1,Fiber optic,0,0,0,73.12,547.91,Bank transfer,0,3,0.2,1.8,1
4970,60,Male,Jakarta,13,Month-to-month,1,DSL,0,1,1,59.89,914.4,Electronic check,1,1,2.1,3.7,1
4971,61,Male,Makassar,5,One year,1,Fiber optic,0,1,1,138.31,482.89,Bank transfer,0,3,0.6,5.2,1
4972,40,Female,Makassar,13,Month-to-month,0,No,0,0,0,75.93,754.68,Bank transfer,0,1,1.4,2.5,1
4973,28,Male,Surabaya,6,One year,1,Fiber optic,0,1,0,47.86,355.24,Bank transfer,1,2,0.6,2.7,0
4974,18,Female,Surabaya,26,Month-to-month,1,Fiber optic,1,1,1,41.51,1155.9,Bank transfer,1,0,7.6,0.9,1
4975,22,Male,Semarang,16,Month-to-month,1,DSL,0,0,1,46.05,653.65,Credit card,1,1,2.2,1.6,1
4976,24,Male,Jakarta,37,Two year,1,Fiber optic,0,1,1,91.74,3544.67,Electronic check,1,1,0.3,2.7,0
4977,59,Female,Jakarta,9,Month-to-month,1,No,0,0,1,114.68,924.16,Electronic check,1,3,2.8,1.2,1
4978,43,Female,Jakarta,16,Month-to-month,1,No,0,0,0,98.68,1671.55,Electronic check,1,2,2.7,3.6,1
4979,47,Male,Surabaya,7,Month-to-month,0,Fiber optic,0,0,0,30.56,308.4,Credit card,1,0,3.9,4.2,1
4980,18,Female,Jakarta,65,Month-to-month,1,Fiber optic,1,0,1,169.31,11059.07,Electronic check,0,1,2.1,3.5,1
4981,26,Male,Surabaya,17,One year,1,Fiber optic,1,0,0,34.05,722.67,Bank transfer,1,2,4.3,2.5,0
4982,53,Female,Semarang,4,One year,1,DSL,0,1,0,38.44,76.52,Mailed check,0,1,0.7,1.2,0
4983,45,Male,Bandung,7,Month-to-month,1,No,0,0,0,99.64,650.59,Mailed check,1,0,2.8,1.1,1
4984,40,Male,Jakarta,2,Two year,1,DSL,0,0,1,39.6,32.9,Bank transfer,1,0,12.9,2.6,0
4985,49,Female,Surabaya,0,One year,1,Fiber optic,0,0,1,101.35,128.99,Mailed check,1,3,0.2,,0
4986,63,Female,Medan,17,Month-to-month,1,Fiber optic,1,1,0,97.56,1669.89,Electronic check,0,1,0.9,1.7,1
4987,39,Male,Jakarta,9,Month-to-month,1,DSL,1,0,0,43.71,330.54,Bank transfer,1,1,3.6,0.1,1
4988,42,Female,Jakarta,72,One year,1,DSL,0,0,0,58.21,4054.6,Credit card,1,0,0.7,1.0,0
4989,44,Male,Surabaya,4,One year,0,Fiber optic,0,1,1,75.26,127.68,Mailed check,0,0,0.5,1.7,0
4990,73,Female,Jakarta,37,Month-to-month,1,DSL,0,0,0,147.06,5572.76,Credit card,1,2,0.4,2.5,1
4991,18,Male,Palembang,9,Month-to-month,1,DSL,0,1,0,66.88,657.03,Bank transfer,0,3,2.8,6.8,1
4992,50,Female,Bandung,6,Month-to-month,0,Fiber optic,0,0,0,218.24,1467.52,Bank transfer,1,3,0.4,3.5,1
4993,40,Male,Jakarta,72,Month-to-month,1,No,1,0,0,106.85,7723.79,Electronic check,1,1,0.1,2.0,1
4994,49,Male,Medan,38,Month-to-month,1,DSL,1,1,0,68.16,2581.34,Mailed check,1,1,1.9,2.1,0
4995,33,Female,Surabaya,23,Two year,1,Fiber optic,1,1,0,60.32,1433.08,Bank transfer,0,2,2.5,0.8,0
4996,41,Female,Jakarta,28,One year,0,DSL,0,0,0,63.3,1963.89,Bank transfer,0,2,0.0,2.6,0
4997,51,Female,Jakarta,72,One year,1,Fiber optic,1,0,0,83.05,5918.34,Bank transfer,1,1,0.0,5.2,0
4998,80,Male,Medan,21,Month-to-month,1,No,1,0,0,38.7,837.93,Bank transfer,1,1,2.0,0.4,0
4999,52,Male,Jakarta,2,Month-to-month,1,DSL,1,0,0,107.91,103.05,Credit card,0,1,1.1,3.4,1
5000,30,Female,Jakarta,1,Month-to-month,1,No,0,1,0,94.46,0.0,Electronic check,0,0,4.8,2.0,1
5001,36,Male,Jakarta,26,One year,1,No,0,1,0,51.84,1390.37,Credit card,0,2,2.6,0.9,0
5002,36,Female,Jakarta,25,Month-to-month,1,Fiber optic,1,1,1,57.0,1473.87,Mailed check,0,2,3.7,2.0,1
5003,18,Male,Medan,33,Month-to-month,1,Fiber optic,0,0,1,153.06,5058.86,Electronic check,0,1,4.0,3.9,1
5004,37,Female,Makassar,2,Month-to-month,1,No,0,1,0,80.0,123.61,Electronic check,0,0,4.3,2.5,1
5005,51,Female,Medan,69,Two year,1,No,1,0,0,59.88,4225.47,Credit card,1,2,4.4,5.2,0
5006,25,Male,Medan,19,One year,1,DSL,0,0,1,93.16,1755.91,Credit card,1,0,0.4,1.4,0
5007,55,Female,Makassar,25,Month-to-month,1,No,1,0,0,125.63,3184.68,Credit card,1,1,2.3,4.7,1
5008,48,Female,Jakarta,0,One year,1,DSL,0,1,0,94.93,177.99,Bank transfer,0,1,1.6,0.9,0
5009,32,Female,Jakarta,72,One year,1,No,0,0,1,40.2,2964.68,Mailed check,0,1,0.5,1.1,0
5010,40,Male,Surabaya,19,Month-to-month,1,DSL,1,1,1,123.48,2454.57,Bank transfer,1,1,0.2,3.2,1
5011,62,Female,Surabaya,19,Month-to-month,1,Fiber optic,0,0,1,110.59,2135.45,Electronic check,1,3,5.4,1.0,1
5012,51,Male,Surabaya,68,Two year,1,Fiber optic,0,1,0,88.44,5814.54,Electronic check,1,2,5.9,1.1,0
5013,42,Male,Jakarta,63,Month-to-month,1,Fiber optic,0,0,0,108.66,6949.38,Bank transfer,0,3,1.9,2.3,1
5014,38,Female,Jakarta,5,Two year,1,Fiber optic,0,0,1,40.64,276.22,Credit card,1,1,0.2,4.7,0
5015,42,Female,Bandung,64,Month-to-month,1,No,0,0,1,114.84,7357.41,Credit card,1,1,3.3,,1
5016,35,Male,Palembang,32,Month-to-month,1,DSL,1,0,1,29.43,839.86,Electronic check,1,1,2.2,2.1,1
5017,18,Female,Surabaya,0,Month-to-month,1,DSL,0,0,0,92.99,97.5,Credit card,1,1,2.6,3.9,1
5018,68,Female,Jakarta,6,One year,1,Fiber optic,0,0,1,51.19,312.71,Electronic check,1,2,1.0,7.8,1
5019,44,Male,Medan,12,Two year,1,Fiber optic,0,0,1,90.67,1062.43,Electronic check,1,1,0.4,3.1,1
5020,47,Female,Jakarta,20,Month-to-month,1,DSL,1,0,1,44.09,883.0,Credit card,0,2,2.3,4.5,1
5021,41,Female,Jakarta,29,Month-to-month,1,Fiber optic,0,0,1,99.48,2766.73,Credit card,1,0,1.9,1.1,1
5022,32,Female,Jakarta,5,Month-to-month,1,No,1,0,0,73.49,408.02,Electronic check,1,2,3.6,3.5,1
5023,39,Male,Semarang,43,Two year,1,DSL,0,0,1,161.16,6903.93,Credit card,0,3,3.9,1.0,0
5024,21,Male,Semarang,44,One year,1,Fiber optic,0,1,0,108.31,4789.85,Mailed check,1,2,3.8,2.8,0
5025,71,Female,Bandung,24,Month-to-month,1,Fiber optic,0,0,0,37.9,820.1,Credit card,1,1,1.7,2.0,1
5026,25,Male,Jakarta,60,Two year,1,DSL,1,0,1,94.22,5830.76,Electronic check,1,1,1.1,3.9,0
5027,28,Male,Jakarta,40,One year,0,No,0,0,1,106.47,4273.95,Bank transfer,0,5,2.3,2.2,1
5028,36,Female,Jakarta,6,Month-to-month,1,DSL,1,0,1,99.82,561.13,Credit card,0,1,0.2,1.1,1
5029,58,Male,Palembang,38,One year,0,Fiber optic,0,0,0,45.1,1568.32,Bank transfer,1,2,1.5,1.0,0
5030,42,Female,Medan,72,Month-to-month,1,Fiber optic,1,0,0,85.69,6192.14,Mailed check,1,0,1.1,2.6,1
5031,25,Female,Jakarta,3,Two year,1,DSL,0,0,0,29.75,80.41,Electronic check,1,2,1.7,1.5,0
5032,58,Female,Medan,72,Month-to-month,1,DSL,1,0,0,38.66,2971.81,Credit card,1,2,0.6,5.6,1
5033,51,Female,Surabaya,0,Two year,1,DSL,0,0,0,163.6,0.0,Mailed check,1,1,2.6,1.1,0
5034,48,Male,Palembang,17,Two year,0,No,1,0,1,168.49,2910.21,Bank transfer,1,3,1.1,1.2,0
5035,51,Male,Semarang,35,One year,1,Fiber optic,1,1,0,48.8,1659.2,Electronic check,0,1,3.6,3.2,0
5036,73,Female,Jakarta,37,Month-to-month,0,Fiber optic,0,0,0,143.74,5270.79,Credit card,0,1,1.0,0.8,1
5037,70,Male,Semarang,31,Two year,1,No,0,1,1,80.15,2622.84,Electronic check,1,0,1.2,2.1,0
5038,33,Female,Surabaya,18,Month-to-month,1,DSL,1,0,0,86.97,1551.7,Bank transfer,1,2,2.1,3.3,1
5039,63,Female,Jakarta,25,Two year,1,No,1,0,1,27.37,627.57,Credit card,1,1,6.7,3.0,0
5040,46,Male,Medan,28,Month-to-month,1,Fiber optic,1,0,1,258.02,7212.81,Electronic check,0,2,0.3,3.9,1
5041,48,Female,Bandung,16,Two year,1,DSL,1,1,1,49.52,668.97,Bank transfer,1,0,0.7,3.1,0
5042,20,Male,Jakarta,21,Two year,1,Fiber optic,0,1,0,80.08,1622.06,Credit card,1,1,3.5,2.4,1
5043,39,Male,Medan,44,Two year,1,No,0,0,0,43.65,2045.97,Credit card,1,0,2.9,0.5,0
5044,31,Female,Medan,9,Month-to-month,1,DSL,0,0,0,50.78,429.62,Electronic check,0,1,0.8,2.7,1
5045,52,Female,Jakarta,17,Month-to-month,1,Fiber optic,0,1,0,70.42,1342.46,Credit card,1,2,1.8,1.2,1
5046,55,Female,Jakarta,0,Month-to-month,1,DSL,0,1,1,121.77,31.88,Credit card,1,4,4.3,4.7,1
5047,18,Male,Bandung,27,Month-to-month,1,Fiber optic,0,0,0,68.76,2017.05,Mailed check,1,2,5.5,,1
5048,41,Male,Jakarta,5,Month-to-month,1,Fiber optic,1,0,0,37.53,196.68,Electronic check,1,0,1.8,2.3,1
5049,56,Male,Makassar,15,Two year,1,Fiber optic,1,0,0,131.24,2137.13,Electronic check,0,1,1.9,0.8,0
5050,39,Male,Jakarta,5,One year,0,No,0,1,1,138.91,647.62,Mailed check,1,1,3.1,1.9,0
5051,51,Male,Jakarta,0,Month-to-month,1,No,0,0,0,35.6,199.3,Mailed check,0,0,1.7,1.6,1
5052,46,Female,Jakarta,15,Two year,1,DSL,0,0,0,93.76,1483.28,Electronic check,0,2,2.4,0.6,1
5053,46,Female,Bandung,13,One year,1,Fiber optic,0,0,0,47.36,536.64,Electronic check,1,2,0.6,6.3,0
5054,38,Male,Medan,13,Two year,1,Fiber optic,0,1,0,49.9,401.46,Electronic check,1,0,1.3,3.6,0
5055,26,Male,Surabaya,5,Two year,0,No,0,0,0,73.63,365.65,Electronic check,1,3,3.4,,1
5056,27,Female,Jakarta,70,One year,1,Fiber optic,1,0,1,52.52,3615.58,Electronic check,0,0,8.0,2.3,0
5057,51,Female,Semarang,0,Month-to-month,1,DSL,1,0,1,37.61,159.68,Mailed check,1,1,4.8,2.2,1
5058,42,Female,Jakarta,53,Two year,1,No,0,1,0,81.07,4368.77,Bank transfer,1,0,4.5,5.5,0
5059,40,Male,Jakarta,32,Month-to-month,1,Fiber optic,0,0,0,38.51,1201.86,Bank transfer,0,2,0.3,6.4,1
5060,36,Male,Jakarta,4,One year,1,Fiber optic,0,1,0,128.88,510.26,Mailed check,1,1,8.1,3.3,1
5061,38,Female,Jakarta,15,Two year,1,DSL,0,0,1,32.73,514.2,Credit card,0,0,9.9,3.3,0
5062,55,Female,Surabaya,72,Month-to-month,1,Fiber optic,1,1,0,57.87,4310.12,Electronic check,1,1,0.9,5.8,1
5063,37,Male,Jakarta,24,One year,0,DSL,1,1,0,89.12,2174.19,Electronic check,1,1,4.4,1.1,0
5064,24,Female,Jakarta,3,Month-to-month,1,Fiber optic,0,0,0,32.96,105.58,Electronic check,0,3,3.0,,1
5065,51,Male,Makassar,14,Month-to-month,1,Fiber optic,0,0,0,63.17,880.75,Bank transfer,1,2,1.3,3.1,1
5066,39,Male,Jakarta,15,Month-to-month,1,Fiber optic,0,0,1,23.89,462.86,Electronic check,0,2,0.6,2.8,1
5067,42,Female,Semarang,38,Two year,1,DSL,0,1,1,55.6,2102.14,Bank transfer,1,0,2.0,3.1,0
5068,62,Male,Medan,59,Month-to-month,1,DSL,0,0,0,65.65,3961.89,Electronic check,1,1,1.2,2.1,1
5069,41,Female,Jakarta,2,Two year,1,Fiber optic,0,0,0,105.07,199.8,Electronic check,0,0,0.1,3.1,0
5070,45,Male,Bandung,9,One year,1,Fiber optic,0,0,0,146.72,1281.43,Mailed check,1,1,4.0,2.1,1
5071,26,Male,Surabaya,8,One year,1,Fiber optic,0,0,0,35.46,373.8,Bank transfer,0,0,5.3,2.7,0
5072,39,Male,Jakarta,72,Two year,1,No,0,1,0,39.6,2793.92,Electronic check,1,1,1.6,1.0,0
5073,49,Male,Makassar,19,Month-to-month,1,Fiber optic,1,0,1,35.85,677.07,Electronic check,1,4,,2.0,1
5074,21,Male,Bandung,50,Month-to-month,0,DSL,1,1,0,131.01,6669.79,Bank transfer,1,0,3.6,1.7,1
5075,44,Female,Makassar,13,Month-to-month,1,Fiber optic,0,1,0,72.7,992.29,Credit card,1,3,0.4,5.2,1
5076,43,Female,Makassar,30,One year,1,Fiber optic,0,0,1,36.13,1237.46,Bank transfer,0,0,2.9,3.5,0
5077,42,Male,Jakarta,8,One year,0,Fiber optic,0,0,0,83.69,612.76,Bank transfer,0,2,2.8,3.9,0
5078,55,Male,Jakarta,58,Month-to-month,1,DSL,0,0,0,50.17,2969.36,Credit card,0,2,1.0,5.4,1
5079,46,Female,Jakarta,14,One year,1,DSL,0,0,0,52.58,929.08,Bank transfer,1,0,4.6,4.4,0
5080,61,Male,Makassar,39,Month-to-month,1,DSL,0,1,1,165.38,6477.15,Mailed check,0,2,3.4,5.0,1
5081,29,Male,Makassar,7,Two year,1,Fiber optic,1,0,0,27.37,253.28,Electronic check,0,1,0.3,3.9,0
5082,43,Male,Bandung,28,One year,1,Fiber optic,0,0,0,35.21,1126.58,Credit card,0,2,2.4,2.0,0
5083,43,Female,Jakarta,12,Two year,1,Fiber optic,0,0,0,73.31,1005.75,Credit card,0,1,1.7,1.8,0
5084,28,Male,Jakarta,0,Month-to-month,1,Fiber optic,0,0,0,146.34,155.14,Mailed check,0,2,3.5,4.6,1
5085,54,Female,Semarang,12,Two year,1,Fiber optic,0,1,0,41.61,429.94,Credit card,1,2,2.5,4.3,0
5086,72,Male,Palembang,19,Month-to-month,0,DSL,0,0,0,175.63,3368.68,Bank transfer,0,2,1.0,4.6,1
5087,41,Male,Jakarta,3,One year,1,Fiber optic,0,0,1,62.49,252.73,Electronic check,0,0,0.9,4.6,0
5088,48,Male,Jakarta,4,Month-to-month,1,No,0,1,1,168.76,662.81,Electronic check,0,0,1.8,2.4,1
5089,43,Female,Jakarta,15,Month-to-month,0,Fiber optic,0,0,1,57.81,768.2,Bank transfer,1,3,4.2,6.8,1
5090,32,Female,Jakarta,10,Two year,1,DSL,0,1,0,108.88,1048.03,Bank transfer,1,1,9.3,2.0,0
5091,18,Male,Makassar,13,Month-to-month,1,DSL,0,0,0,69.33,648.89,Mailed check,0,1,4.3,3.7,1
5092,32,Male,Surabaya,14,Month-to-month,1,Fiber optic,0,0,0,60.14,891.24,Mailed check,1,1,1.4,0.4,1
5093,23,Female,Medan,3,Two year,1,DSL,0,0,1,72.79,42.15,Bank transfer,1,1,2.4,5.2,0
5094,64,Female,Surabaya,4,One year,1,Fiber optic,0,1,1,112.92,393.94,Mailed check,0,2,1.5,2.6,0
5095,40,Male,Jakarta,45,Month-to-month,0,Fiber optic,1,0,0,64.62,3014.61,Electronic check,1,5,0.1,1.4,1
5096,37,Female,Jakarta,4,Month-to-month,1,No,0,1,1,50.4,181.02,Electronic check,1,1,1.0,6.1,1
5097,53,Male,Semarang,26,Month-to-month,1,Fiber optic,1,0,0,169.89,4455.83,Credit card,1,0,0.0,1.4,1
5098,27,Male,Medan,13,One year,1,Fiber optic,1,1,0,237.97,3310.16,Mailed check,1,2,4.0,,1
5099,32,Male,Surabaya,72,Two year,1,DSL,1,0,0,142.47,10259.83,Electronic check,1,0,6.5,2.5,0
5100,42,Female,Jakarta,1,Month-to-month,1,DSL,0,0,0,29.58,82.66,Bank transfer,1,2,6.2,2.0,1
5101,55,Male,Jakarta,42,One year,1,DSL,0,1,0,85.06,3673.67,Electronic check,1,2,4.8,1.6,0
5102,48,Female,Jakarta,16,Two year,1,DSL,0,0,0,73.06,1116.08,Electronic check,0,0,0.3,0.7,0
5103,45,Female,Medan,0,Two year,1,Fiber optic,0,0,0,127.15,0.0,Bank transfer,0,1,3.5,5.1,0
5104,43,Female,Bandung,7,Month-to-month,1,Fiber optic,0,0,1,25.57,274.09,Electronic check,1,2,5.1,6.9,1
5105,47,Male,Surabaya,12,Month-to-month,1,Fiber optic,0,1,0,178.97,2218.37,Electronic check,0,0,1.4,1.5,1
5106,44,Male,Makassar,9,One year,1,DSL,1,0,0,80.74,684.7,Electronic check,0,5,0.2,1.8,1
5107,28,Female,Bandung,10,Two year,1,DSL,0,0,1,62.77,542.19,Bank transfer,1,1,1.8,3.4,0
5108,42,Female,Surabaya,59,One year,1,Fiber optic,1,0,0,50.74,3094.08,Electronic check,0,1,1.4,1.8,0
5109,28,Female,Jakarta,10,One year,1,Fiber optic,0,0,0,115.56,1192.09,Bank transfer,1,4,5.5,1.8,0
5110,43,Male,Makassar,13,Two year,1,DSL,0,1,0,80.0,1009.74,Electronic check,1,2,0.9,1.5,0
5111,35,Male,Bandung,34,Month-to-month,1,No,0,1,0,109.99,3849.1,Mailed check,0,2,4.6,0.6,1
5112,75,Female,Jakarta,37,Two year,1,Fiber optic,0,0,0,53.5,1936.92,Credit card,1,2,1.8,0.8,0
5113,41,Male,Medan,2,Two year,1,DSL,0,1,0,111.27,21.06,Mailed check,1,1,0.9,1.8,0
5114,23,Female,Surabaya,29,Two year,1,DSL,1,0,0,89.58,2551.18,Electronic check,1,0,1.4,3.8,0
5115,40,Male,Semarang,15,Two year,1,Fiber optic,0,0,1,72.57,1029.68,Electronic check,1,1,0.3,3.2,0
5116,48,Male,Makassar,3,Month-to-month,1,Fiber optic,0,0,1,95.46,248.08,Mailed check,1,0,5.2,4.2,1
5117,63,Male,Bandung,7,Month-to-month,1,No,0,0,0,96.67,631.41,Electronic check,0,2,0.5,5.2,1
5118,34,Male,Semarang,1,Month-to-month,1,Fiber optic,1,1,0,118.68,0.0,Bank transfer,0,4,5.2,2.3,1
5119,21,Male,Jakarta,10,Two year,0,Fiber optic,0,0,1,53.53,623.02,Bank transfer,1,1,0.2,4.7,0
5120,52,Female,Bandung,7,Two year,1,Fiber optic,1,0,0,55.21,316.55,Bank transfer,1,3,0.1,,1
5121,24,Male,Semarang,11,Month-to-month,0,Fiber optic,0,1,1,78.24,666.23,Bank transfer,0,1,5.9,5.7,1
5122,36,Male,Surabaya,20,Month-to-month,1,DSL,0,0,0,167.19,3404.78,Mailed check,1,3,2.5,2.5,1
5123,38,Female,Bandung,31,Month-to-month,1,Fiber optic,0,0,1,152.04,4457.62,Bank transfer,1,0,0.0,1.7,1
5124,41,Male,Makassar,22,Month-to-month,1,DSL,0,1,0,152.55,3299.92,Credit card,1,3,2.6,0.6,1
5125,50,Male,Jakarta,27,Month-to-month,1,No,1,1,1,147.08,4129.4,Electronic check,0,1,1.6,0.9,1
5126,33,Female,Jakarta,48,One year,1,Fiber optic,0,1,0,43.52,1919.11,Electronic check,1,2,2.7,2.5,0
5127,38,Female,Medan,49,Month-to-month,1,Fiber optic,0,0,0,127.04,6350.61,Credit card,0,1,3.7,1.0,1
5128,41,Male,Makassar,47,One year,1,Fiber optic,0,0,0,60.04,2786.23,Bank transfer,0,1,3.1,2.7,0
5129,43,Male,Makassar,3,Month-to-month,1,No,0,0,0,50.14,172.11,Electronic check,0,1,9.0,3.8,1
5130,43,Female,Medan,6,Two year,1,Fiber optic,0,0,1,47.58,378.3,Credit card,1,1,2.5,2.0,0
5131,47,Male,Makassar,16,One year,1,Fiber optic,0,1,0,53.01,741.3,Credit card,0,1,1.8,1.1,0
5132,52,Female,Medan,10,Month-to-month,1,No,0,1,0,59.12,481.39,Bank transfer,1,2,1.2,2.2,1
5133,47,Female,Jakarta,3,One year,1,No,0,0,0,114.62,233.76,Credit card,1,2,0.6,3.3,1
5134,47,Female,Semarang,8,Month-to-month,1,DSL,0,0,1,57.4,386.07,Electronic check,1,1,3.1,0.7,1
5135,21,Male,Jakarta,72,Two year,1,Fiber optic,0,0,1,97.43,6988.75,Mailed check,0,3,2.4,3.6,0
5136,42,Male,Jakarta,10,One year,1,No,0,1,0,207.98,1904.57,Mailed check,0,0,2.8,0.5,0
5137,48,Female,Surabaya,13,One year,1,Fiber optic,1,0,0,156.86,2062.79,Credit card,1,0,7.6,0.2,0
5138,51,Male,Jakarta,0,Month-to-month,1,Fiber optic,0,0,0,46.34,75.95,Credit card,1,2,6.2,2.3,1
5139,32,Male,Jakarta,30,Month-to-month,1,DSL,0,1,1,78.53,2262.08,Bank transfer,1,1,1.2,0.9,1
5140,33,Female,Jakarta,12,One year,1,Fiber optic,1,1,0,39.24,365.75,Credit card,1,0,0.3,3.9,1
5141,34,Male,Jakarta,2,Month-to-month,1,Fiber optic,0,1,0,87.36,131.42,Credit card,1,1,1.5,2.1,1
