applicant_id,age,annual_income,employment_years,credit_history_years,num_credit_accounts,debt_to_income_ratio,credit_utilization,late_payments_12m,max_delinquency_days,recent_inquiries,bankruptcy_history,credit_score,risk_category
4939,39,64090.37,5.1,33.0,4,0.459,0.39,1,0,0,0,749,Good
4940,31,72686.47,4.4,4.8,3,0.336,0.325,1,0,2,0,589,Very Poor
4941,41,43476.47,7.8,7.3,8,0.447,0.22,6,30,0,0,479,Risky
4942,28,24869.14,13.2,3.6,2,0.189,0.185,1,30,0,0,551,Very Poor
4943,37,48547.55,11.6,1.8,8,0.14,0.767,2,0,0,0,530,Risky
4944,53,63833.4,5.6,1.7,8,0.113,0.27,1,0,2,0,586,Very Poor
4945,30,36735.17,2.9,11.0,10,0.115,0.238,0,30,0,0,617,Poor
4946,61,17390.95,1.3,8.7,6,0.071,0.234,0,0,1,1,471,Risky
4947,46,53778.28,22.9,6.4,9,0.411,0.489,2,0,1,0,555,Very Poor
4948,55,87589.07,0.1,10.7,9,0.399,0.255,0,0,1,0,660,Fair
4949,57,48881.12,0.7,3.5,9,0.254,0.518,2,0,0,0,553,Very Poor
4950,33,18598.11,4.1,1.5,9,0.302,0.185,2,0,0,0,489,Risky
4951,55,110390.29,1.4,4.5,10,0.156,0.474,2,30,0,0,541,Risky
4952,52,70312.73,24.3,1.2,3,0.566,0.338,0,0,0,0,555,Very Poor
4953,37,237721.41,0.3,14.0,9,0.178,0.508,1,0,0,0,652,Fair
4954,52,99527.77,14.6,4.8,14,0.29,0.265,0,0,2,0,565,Very Poor
4955,61,10073.63,7.0,6.2,8,0.443,0.091,2,60,2,0,408,Risky
4956,31,28391.48,10.3,5.4,11,0.374,0.099,2,0,0,0,587,Very Poor
4957,35,57567.41,6.7,3.1,9,0.224,0.215,1,30,0,0,610,Poor
4958,48,33695.99,2.9,10.1,2,0.354,0.167,2,0,1,0,551,Very Poor
4959,41,75896.93,7.6,8.8,9,0.055,0.172,0,0,1,0,684,Fair
4960,29,22019.37,11.8,3.8,3,0.356,0.304,1,0,0,0,480,Risky
4961,31,17293.03,5.6,14.2,10,0.322,0.428,0,0,1,0,585,Very Poor
4962,28,63475.41,13.6,3.4,9,0.269,0.201,1,30,0,0,564,Very Poor
4963,61,82817.51,10.4,4.4,10,0.222,0.659,0,30,1,0,609,Poor
4964,35,112951.54,4.3,21.4,12,0.167,0.11,0,30,0,0,690,Fair
4965,51,71111.65,8.1,1.6,6,0.451,0.186,0,0,0,0,593,Very Poor
4966,53,42790.01,11.1,3.1,10,0.073,0.491,2,0,2,0,485,Risky
4967,30,134135.25,3.8,8.4,9,0.469,0.424,0,90,2,0,637,Poor
4968,38,42372.41,1.7,2.6,9,0.354,0.045,0,30,2,0,584,Very Poor
4969,44,16272.57,8.2,14.8,14,0.212,0.275,0,0,1,0,587,Very Poor
4970,52,64790.93,1.2,1.6,10,0.565,0.178,1,0,0,0,565,Very Poor
4971,33,70475.85,5.2,12.2,5,0.347,0.413,3,0,1,0,540,Risky
4972,48,86214.83,2.9,10.2,9,0.18,0.65,0,90,0,0,588,Very Poor
4973,44,25860.07,7.8,0.4,9,0.179,0.548,1,0,3,0,525,Risky
4974,51,180227.07,9.4,40.0,7,0.288,0.645,0,0,1,0,809,Excellent
4975,34,43103.23,1.0,9.8,8,0.318,0.56,0,30,0,0,560,Very Poor
4976,45,131447.7,7.8,0.5,11,0.07,0.284,1,60,1,0,569,Very Poor
4977,39,27481.36,0.9,0.3,7,0.325,0.169,2,30,0,0,452,Risky
4978,39,210767.27,0.4,6.9,7,0.05,0.36,1,60,1,0,618,Poor
4979,21,47839.73,0.3,4.6,9,0.238,0.125,1,0,0,0,538,Risky
4980,46,25355.08,9.0,3.6,15,0.068,0.326,1,60,0,0,573,Very Poor
4981,46,46920.69,6.1,9.7,6,0.296,0.498,0,0,0,0,617,Poor
4982,35,73659.69,8.2,1.8,7,0.599,0.454,1,0,0,0,526,Risky
4983,35,60968.05,12.0,3.2,7,0.097,0.298,0,0,4,0,579,Very Poor
4984,38,64240.11,6.0,8.9,7,0.044,0.299,1,0,1,0,594,Very Poor
4985,34,14967.74,7.2,2.7,5,0.079,0.334,0,0,2,0,486,Risky
4986,38,102856.65,4.6,19.6,16,0.075,0.255,1,0,1,0,716,Good
4987,40,43862.15,4.4,2.0,7,0.33,0.343,1,30,1,0,589,Very Poor
4988,37,27534.3,5.5,16.1,10,0.6,0.438,0,0,5,1,462,Risky
4989,21,52985.69,3.0,1.6,12,0.547,0.351,1,30,0,0,510,Risky
4990,43,16767.42,0.7,3.6,12,0.164,0.121,3,0,0,0,478,Risky
4991,39,124169.52,2.1,4.1,6,0.349,0.292,0,0,1,0,657,Fair
4992,39,23611.31,6.9,16.8,10,0.223,0.157,1,0,3,0,564,Very Poor
4993,52,45709.05,4.2,10.9,9,0.391,0.26,3,60,0,0,524,Risky
4994,21,70701.39,0.2,0.5,4,0.148,0.56,0,0,1,0,522,Risky
4995,33,85428.97,11.0,2.1,7,0.09,0.255,3,0,1,0,629,Poor
4996,35,25334.98,4.6,11.3,10,0.249,0.415,0,0,0,1,466,Risky
4997,21,18531.01,0.9,21.5,5,0.595,0.327,5,0,0,0,532,Risky
4998,27,50561.84,15.3,2.2,9,0.067,0.087,3,60,2,0,550,Risky
4999,40,270594.32,2.9,4.3,13,0.176,0.104,1,0,3,0,681,Fair
5000,27,69908.82,2.0,15.8,8,0.263,0.135,1,0,1,0,639,Poor
5001,32,46077.28,11.1,10.4,9,0.131,0.445,1,0,0,0,581,Very Poor
5002,55,60930.1,19.2,3.1,6,0.334,0.347,1,60,2,0,560,Very Poor
5003,25,8688.95,4.3,1.4,9,0.091,0.226,3,0,1,0,426,Risky
5004,39,16526.74,1.3,11.7,8,0.193,0.488,0,0,0,0,647,Poor
5005,41,51255.02,4.9,3.4,4,0.114,0.379,1,0,0,0,558,Very Poor
5006,50,36076.39,0.3,0.6,8,0.464,0.325,2,0,0,0,517,Risky
5007,34,43813.2,3.5,17.9,8,0.661,0.287,3,0,0,0,627,Poor
5008,23,14520.01,5.2,4.6,7,0.145,0.38,1,30,0,0,527,Risky
5009,51,20724.46,5.4,9.5,7,0.196,0.217,0,0,2,0,551,Very Poor
5010,59,36998.68,6.1,6.6,5,0.333,0.228,1,120,1,0,552,Very Poor
5011,30,28260.12,0.6,2.1,4,0.486,0.504,1,90,3,0,452,Risky
5012,21,230343.41,6.5,0.2,3,0.228,0.23,2,0,1,0,533,Risky
5013,44,10285.13,9.2,3.1,9,0.073,0.364,1,0,2,0,512,Risky
5014,56,173939.28,3.1,4.4,11,0.186,0.422,1,30,0,0,614,Poor
5015,30,34074.39,9.6,0.4,9,0.351,0.234,1,0,1,0,552,Very Poor
5016,36,214688.84,6.0,3.8,8,0.303,0.187,1,0,4,0,610,Poor
5017,32,68874.99,3.5,3.0,4,0.154,0.42,2,0,0,1,486,Risky
5018,47,14444.34,7.8,8.9,8,0.35,0.222,0,60,2,0,525,Risky
5019,32,29544.35,1.2,1.0,5,0.067,0.314,1,0,0,0,579,Very Poor
5020,32,59493.45,13.5,0.7,6,0.441,0.329,0,30,1,0,580,Very Poor
5021,33,74042.86,2.2,1.3,7,0.266,0.258,1,0,1,0,598,Very Poor
5022,40,120048.74,5.8,5.4,9,0.264,0.207,2,0,3,0,537,Risky
5023,43,88240.46,8.2,7.1,5,0.444,0.317,2,30,2,0,530,Risky
5024,48,12558.35,2.1,7.8,11,0.023,0.258,3,0,1,0,497,Risky
5025,40,37125.9,4.4,33.2,7,0.171,0.195,2,0,0,0,639,Poor
5026,45,238864.72,0.4,4.1,11,0.558,0.149,0,90,0,0,597,Very Poor
5027,37,90339.42,7.6,14.1,5,0.371,0.479,0,0,1,0,672,Fair
5028,49,141502.57,0.6,1.6,8,0.405,0.459,1,0,0,0,604,Poor
5029,38,14633.51,13.2,7.6,11,0.772,0.159,0,60,2,0,496,Risky
5030,47,37890.3,3.9,2.5,4,0.363,0.256,1,0,2,0,528,Risky
5031,55,130528.4,3.8,23.0,3,0.11,0.181,3,0,0,0,659,Fair
5032,24,120122.46,0.4,1.0,14,0.2,0.154,1,0,0,0,613,Poor
5033,35,32983.25,7.0,0.9,9,0.167,0.34,1,30,1,0,558,Very Poor
5034,34,44572.91,4.9,22.9,11,0.239,0.164,0,60,0,0,665,Fair
5035,49,277215.95,5.3,15.2,4,0.449,0.142,1,0,2,0,772,Excellent
5036,21,22494.41,7.7,3.6,11,0.487,0.389,3,0,1,0,465,Risky
5037,43,64267.09,5.2,13.8,9,0.294,0.29,2,90,0,0,593,Very Poor
5038,53,30431.89,3.4,2.7,8,0.492,0.263,1,0,0,0,562,Very Poor
5039,56,63783.59,4.6,4.5,7,0.391,0.28,0,60,0,0,574,Very Poor
5040,58,26605.0,6.7,2.7,9,0.263,0.321,1,0,2,0,531,Risky
5041,32,100851.49,19.3,4.8,7,0.305,0.203,1,0,0,0,634,Poor
5042,35,383832.01,3.1,5.3,5,0.144,0.126,1,0,3,0,611,Poor
5043,21,88963.69,0.6,0.3,7,0.278,0.2,2,30,0,0,537,Risky
5044,25,26074.22,13.2,9.1,7,0.427,0.384,1,0,2,0,540,Risky
5045,63,174903.16,20.0,9.7,4,0.273,0.219,1,0,0,1,640,Poor
5046,40,18671.08,7.2,10.5,10,0.106,0.53,1,0,2,0,542,Risky
5047,31,76108.84,0.7,0.8,8,0.08,0.178,1,0,1,0,583,Very Poor
5048,28,75131.43,9.2,29.5,7,0.15,0.348,1,0,2,0,645,Poor
5049,52,37006.5,1.9,3.8,8,0.141,0.339,1,0,0,0,565,Very Poor
5050,35,65554.38,9.0,5.6,11,0.122,0.342,2,0,3,0,583,Very Poor
5051,21,54724.48,4.5,4.0,7,0.274,0.275,1,0,3,0,570,Very Poor
5052,43,87044.48,4.3,7.8,4,0.285,0.389,2,0,1,0,653,Fair
5053,36,38629.69,1.9,4.0,9,0.3,0.316,0,0,1,0,575,Very Poor
5054,25,165199.31,3.6,17.7,7,0.579,0.345,1,30,0,1,573,Very Poor
5055,61,21720.33,2.6,4.0,7,0.194,0.279,1,0,1,0,551,Very Poor
5056,34,73390.97,4.5,6.1,10,0.48,0.136,1,60,1,0,551,Very Poor
5057,40,72759.18,4.6,4.4,6,0.215,0.264,0,0,0,0,657,Fair
5058,45,144520.96,15.1,2.6,10,0.264,0.179,0,0,0,0,608,Poor
5059,63,81649.7,5.0,0.6,6,0.172,0.464,1,60,1,0,467,Risky
5060,43,45115.41,6.2,9.8,7,0.386,0.424,0,0,0,0,652,Fair
5061,21,39244.8,13.5,0.7,10,0.5,0.384,1,60,1,0,454,Risky
5062,43,17433.46,0.6,2.8,10,0.526,0.543,1,0,0,0,511,Risky
5063,40,39029.09,3.4,2.3,8,0.348,0.055,0,30,1,0,579,Very Poor
5064,53,61675.58,3.5,11.5,4,0.301,0.502,0,30,1,0,569,Very Poor
5065,41,58835.91,2.4,16.2,1,0.528,0.252,0,0,0,0,636,Poor
5066,54,52241.9,1.6,23.6,11,0.066,0.291,0,0,3,0,712,Good
5067,28,137079.28,1.5,37.1,8,0.445,0.291,1,0,1,1,709,Good
5068,50,40773.11,10.9,0.5,8,0.135,0.169,0,0,0,0,535,Risky
5069,39,33108.12,2.3,13.9,3,0.733,0.297,2,0,3,0,582,Very Poor
5070,29,96871.87,19.1,4.9,6,0.331,0.276,0,0,2,0,633,Poor
5071,45,32230.44,5.7,7.0,7,0.422,0.197,1,0,0,1,480,Risky
5072,21,80170.33,2.0,2.5,11,0.071,0.328,0,0,1,0,596,Very Poor
5073,32,21776.19,0.3,3.2,8,0.357,0.218,1,60,0,0,533,Risky
5074,57,24313.11,1.3,6.1,6,0.07,0.474,2,30,0,0,529,Risky
5075,50,23482.88,1.1,38.0,11,0.092,0.352,0,0,1,0,727,Good
5076,31,64719.74,5.0,0.3,10,0.258,0.404,0,30,1,0,583,Very Poor
5077,33,9462.05,2.0,11.6,8,0.189,0.262,0,0,1,0,565,Very Poor
5078,46,73228.31,23.0,1.1,9,0.209,0.15,1,0,3,0,542,Risky
5079,43,40613.31,31.9,1.0,8,0.446,0.248,1,0,2,0,529,Risky
5080,38,41040.68,1.8,2.9,5,0.148,0.156,1,0,0,0,538,Risky
5081,51,98694.14,26.2,16.1,7,0.54,0.206,3,0,1,0,634,Poor
5082,33,21505.17,6.4,2.8,11,0.262,0.476,3,0,2,0,429,Risky
5083,44,72185.43,0.1,2.4,11,0.018,0.311,3,120,0,0,500,Risky
5084,36,33565.58,1.7,7.0,10,0.338,0.556,0,0,3,0,555,Very Poor
5085,35,69831.41,7.1,3.8,7,0.224,0.19,0,0,1,0,638,Poor
5086,43,17495.83,1.7,7.8,13,0.33,0.155,0,0,0,0,644,Poor
5087,44,67094.16,4.5,0.8,9,0.162,0.276,2,0,1,0,574,Very Poor
5088,52,53965.46,6.2,14.6,5,0.236,0.594,0,0,1,0,679,Fair
5089,31,17124.26,12.6,18.8,12,0.399,0.228,0,30,1,0,598,Very Poor
5090,38,26842.14,4.4,1.4,10,0.05,0.353,1,0,0,0,572,Very Poor
5091,33,33925.63,1.0,2.4,13,0.563,0.377,2,0,1,0,506,Risky
5092,39,233828.86,3.3,14.4,6,0.498,0.252,0,60,0,0,659,Fair
5093,26,29555.67,3.4,4.1,9,0.1,0.326,1,0,0,0,531,Risky
5094,39,31670.87,4.9,0.0,8,0.463,0.086,2,0,1,0,469,Risky
5095,38,47275.97,6.8,3.5,8,0.216,0.296,1,0,1,0,634,Poor
5096,30,94779.0,1.2,0.2,5,0.281,0.344,1,0,2,0,553,Very Poor
5097,52,43327.41,17.9,14.4,5,0.069,0.226,1,0,2,1,577,Very Poor
5098,42,162759.64,1.5,0.5,7,0.584,0.375,3,0,3,0,507,Risky
5099,42,85340.54,3.9,2.4,5,0.203,0.317,0,0,1,0,628,Poor
5100,24,58026.69,1.6,4.0,9,0.273,0.133,0,30,0,0,599,Very Poor
5101,42,26392.01,2.4,3.3,11,0.46,0.067,0,0,0,0,570,Very Poor
5102,43,40869.92,0.5,20.4,4,0.405,0.234,0,0,0,0,639,Poor
5103,42,72707.46,7.4,7.4,9,0.376,0.423,4,0,1,0,597,Very Poor
5104,28,20472.75,1.8,0.3,10,0.101,0.399,2,30,1,0,415,Risky
5105,38,62430.95,17.9,4.4,15,0.624,0.276,1,30,3,0,530,Risky
5106,35,41023.85,16.8,15.4,7,0.166,0.333,1,0,0,0,624,Poor
5107,51,18154.24,5.4,0.3,13,0.085,0.157,1,0,0,0,523,Risky
5108,48,22207.45,0.1,8.4,9,0.594,0.25,0,0,3,0,556,Very Poor
5109,36,41154.15,1.3,2.0,7,0.358,0.352,0,0,2,0,567,Very Poor
5110,21,53816.85,7.0,8.4,6,0.158,0.271,1,0,1,0,608,Poor
5111,33,34084.92,1.2,11.8,16,0.399,0.219,0,30,1,0,576,Very Poor
5112,29,35058.43,1.1,20.9,8,0.643,0.226,0,0,0,0,645,Poor
5113,31,82505.8,0.5,15.7,9,0.224,0.221,2,0,0,0,621,Poor
5114,46,33423.92,3.7,14.4,10,0.206,0.433,2,0,3,0,543,Risky
5115,37,85775.38,8.5,11.1,7,0.45,0.384,1,90,0,0,542,Risky
5116,45,22284.03,0.5,7.5,6,0.397,0.283,0,90,1,0,533,Risky
5117,25,47347.76,3.3,8.8,10,0.356,0.214,1,30,0,0,571,Very Poor
5118,39,69412.84,4.4,2.1,6,0.604,0.288,1,0,1,0,555,Very Poor
5119,36,18101.67,25.1,10.0,9,0.413,0.164,1,0,1,0,541,Risky
5120,51,72300.54,1.1,0.0,6,0.609,0.223,0,30,3,0,580,Very Poor
5121,63,35984.41,0.3,9.2,9,0.118,0.439,3,0,2,0,544,Risky
5122,42,95139.08,3.0,5.9,7,0.145,0.454,0,0,0,0,649,Poor
5123,35,28858.38,4.6,7.0,11,0.262,0.156,2,90,0,0,485,Risky
5124,39,22749.93,7.8,0.5,4,0.333,0.528,0,0,1,0,522,Risky
5125,56,62240.44,8.0,0.3,14,0.316,0.725,0,0,1,0,546,Risky
5126,33,79940.19,1.4,0.3,4,0.264,0.245,1,0,1,0,570,Very Poor
5127,39,39008.28,2.7,0.8,5,0.098,0.53,0,0,0,1,480,Risky
5128,52,124540.4,2.7,2.1,7,0.096,0.341,1,0,1,0,591,Very Poor
5129,39,42577.69,7.9,7.5,4,0.465,0.438,0,60,0,0,542,Risky
5130,40,15757.99,3.1,4.8,7,0.213,0.295,0,0,0,0,606,Poor
5131,37,53381.73,1.9,1.3,9,0.377,0.241,1,0,3,0,596,Very Poor
5132,40,40326.74,0.9,3.7,9,0.297,0.508,1,30,1,0,562,Very Poor
5133,43,162563.26,1.0,2.3,8,0.18,0.595,0,0,1,0,692,Fair
5134,29,75360.85,7.5,2.4,5,0.403,0.466,0,0,1,0,554,Very Poor
5135,30,44359.26,2.5,3.4,12,0.126,0.427,2,30,2,1,392,Risky
5136,49,50587.92,0.7,0.7,8,0.044,0.278,0,0,1,0,561,Very Poor
5137,37,60704.39,0.6,18.4,11,0.049,0.299,1,0,0,0,696,Fair
5138,32,56108.47,3.3,3.0,5,0.227,0.489,3,30,1,0,516,Risky
5139,38,12769.65,1.5,6.4,4,0.277,0.142,2,0,1,0,496,Risky
5140,21,151667.87,0.1,5.9,9,0.179,0.278,1,0,0,0,634,Poor
5141,48,417800.39,6.0,1.4,8,0.139,0.389,0,30,1,0,687,Fair
5142,46,27590.39,9.3,12.9,6,0.567,0.389,1,0,0,0,618,Poor
5143,51,77751.5,0.9,8.1,10,0.407,0.334,3,0,1,0,571,Very Poor
5144,21,108608.39,1.9,23.8,5,0.302,0.219,0,60,0,0,665,Fair
5145,30,29549.85,5.0,5.9,2,0.344,0.433,1,0,1,0,529,Risky
5146,36,51079.9,1.3,2.4,9,0.262,0.204,0,0,0,0,622,Poor
5147,43,371756.87,7.0,1.0,6,0.199,0.485,0,0,2,0,647,Poor
5148,44,35325.98,0.6,3.5,7,0.28,0.074,2,0,0,0,540,Risky
5149,31,33650.08,1.6,7.4,5,0.148,0.289,1,0,1,0,563,Very Poor
5150,33,40387.18,4.3,16.0,8,0.317,0.209,0,30,1,0,602,Poor
5151,35,150982.65,1.0,17.0,8,0.273,0.222,1,0,2,1,617,Poor
5152,33,57364.0,20.6,4.2,9,0.243,0.487,1,0,1,0,606,Poor
5153,35,234818.94,9.1,13.5,11,0.104,0.289,0,0,1,1,656,Fair
5154,31,25932.36,7.6,10.8,9,0.264,0.308,0,0,2,0,533,Risky
5155,44,7522.42,3.2,6.9,6,0.173,0.157,0,30,2,0,512,Risky
5156,47,243832.69,7.4,10.0,7,0.236,0.405,2,0,1,0,679,Fair
5157,37,30280.68,16.4,2.8,8,0.484,0.318,2,60,1,0,502,Risky
5158,31,151103.32,3.6,0.6,7,0.135,0.276,0,0,1,0,603,Poor
5159,22,20003.3,7.1,14.8,13,0.104,0.261,0,0,1,0,560,Very Poor
5160,42,29491.84,3.5,2.7,8,0.479,0.341,1,60,2,0,440,Risky
5161,35,25243.04,6.9,3.2,6,0.015,0.43,3,0,1,0,495,Risky
5162,35,24984.6,5.7,5.1,4,0.212,0.397,1,30,0,0,523,Risky
5163,64,7125.51,0.0,0.7,7,0.554,0.284,3,0,0,0,445,Risky
5164,45,57745.33,10.3,2.3,10,0.382,0.543,1,0,1,0,550,Risky
5165,21,122810.2,0.9,34.8,12,0.088,0.195,1,120,3,0,680,Fair
5166,50,67757.24,0.0,1.3,7,0.259,0.344,2,30,0,0,579,Very Poor
5167,50,23021.31,0.0,3.3,7,0.116,0.698,1,0,0,0,541,Risky
5168,52,71047.68,0.5,6.2,6,0.085,0.108,2,0,2,0,603,Poor
5169,21,108427.82,5.0,18.4,7,0.177,0.178,0,90,0,0,648,Poor
5170,33,50011.86,0.3,3.8,7,0.365,0.485,1,60,1,0,547,Risky
5171,50,12305.62,2.6,12.4,6,0.696,0.34,1,0,1,0,523,Risky
5172,60,26433.06,5.1,15.0,10,0.534,0.36,1,0,3,0,582,Very Poor
5173,41,27333.96,2.7,6.4,6,0.026,0.466,1,0,1,0,526,Risky
5174,41,20607.84,0.1,4.6,10,0.486,0.362,1,0,0,0,565,Very Poor
5175,37,15328.74,2.4,10.1,4,0.202,0.255,2,0,0,0,562,Very Poor
5176,40,10503.31,5.1,14.7,13,0.301,0.688,1,90,3,0,488,Risky
5177,36,42871.4,1.7,0.8,14,0.347,0.319,1,60,1,0,468,Risky
5178,28,73139.37,4.4,4.6,7,0.088,0.339,3,0,1,0,520,Risky
5179,34,13663.72,16.2,1.3,7,0.229,0.142,2,0,1,0,514,Risky
5180,43,13659.45,7.0,0.1,14,0.332,0.179,0,0,0,0,467,Risky
5181,42,60778.23,1.6,9.4,7,0.228,0.126,0,0,2,0,593,Very Poor
5182,45,94263.23,1.4,5.2,6,0.371,0.369,0,0,2,0,605,Poor
5183,38,15723.08,8.3,9.4,8,0.178,0.368,0,0,1,0,537,Risky
5184,27,90230.36,21.4,8.5,4,0.252,0.488,0,0,3,1,575,Very Poor
5185,49,35701.82,2.0,1.8,5,0.289,0.367,2,0,0,0,473,Risky
5186,30,9188.61,6.7,6.2,4,0.325,0.312,1,60,1,0,443,Risky
5187,39,28889.87,3.4,0.8,5,0.202,0.334,3,0,1,0,480,Risky
5188,34,119501.13,20.3,20.2,3,0.24,0.354,3,0,0,0,624,Poor
5189,32,23855.03,3.4,4.1,13,0.419,0.26,1,0,2,0,564,Very Poor
5190,36,97651.39,1.0,19.9,6,0.104,0.344,0,30,1,0,694,Fair
5191,46,65277.61,5.1,18.4,9,0.547,0.374,2,0,0,0,614,Poor
5192,34,8967.5,7.5,2.5,9,0.138,0.289,1,30,1,0,425,Risky
5193,23,36484.54,4.4,13.2,4,0.351,0.392,0,0,2,0,621,Poor
5194,40,81237.42,2.6,0.2,5,0.367,0.136,2,60,2,0,539,Risky
5195,40,112803.21,5.5,0.1,8,0.144,0.202,4,0,1,0,497,Risky
5196,33,43531.21,0.1,1.5,9,0.493,0.497,2,0,2,0,550,Risky
5197,42,105589.16,0.2,11.6,4,0.157,0.549,2,0,1,0,574,Very Poor
5198,39,173454.38,7.2,23.6,9,0.066,0.182,2,0,0,0,770,Excellent
5199,50,87039.42,10.8,6.6,12,0.209,0.267,1,0,0,0,609,Poor
5200,49,57098.02,1.6,4.8,9,0.288,0.138,1,0,0,0,573,Very Poor
5201,36,34507.12,4.6,4.4,7,0.192,0.549,1,0,0,0,495,Risky
5202,44,8209.16,3.4,8.1,5,0.366,0.227,0,0,0,0,556,Very Poor
5203,24,29373.16,0.2,0.0,12,0.638,0.234,2,0,1,0,499,Risky
5204,22,23493.06,1.9,4.6,9,0.152,0.164,0,30,1,0,557,Very Poor
5205,60,165170.66,9.6,25.0,8,0.365,0.148,1,0,1,0,774,Excellent
5206,53,153277.66,1.9,4.0,5,0.299,0.512,3,0,1,0,609,Poor
5207,52,129115.29,4.5,1.9,18,0.115,0.333,2,0,1,0,582,Very Poor
5208,25,16546.22,13.7,0.8,7,0.157,0.576,3,60,3,0,358,Risky
5209,27,16502.21,10.2,1.5,9,0.092,0.312,0,0,2,0,516,Risky
5210,42,70850.74,19.4,6.6,7,0.352,0.182,3,90,2,0,517,Risky
5211,43,49340.96,0.1,3.4,6,0.122,0.305,0,60,2,0,499,Risky
5212,21,145021.1,0.2,0.4,6,0.119,0.503,1,0,0,0,646,Poor
5213,50,62040.64,17.8,27.0,5,0.258,0.026,1,0,2,0,673,Fair
5214,37,86635.53,7.3,16.9,5,0.154,0.438,0,60,1,0,648,Poor
5215,48,79550.15,2.2,3.0,9,0.31,0.13,1,0,1,0,602,Poor
5216,49,25287.9,3.2,0.5,11,0.156,0.112,1,0,2,0,547,Risky
5217,53,143672.64,9.4,5.1,8,0.164,0.077,0,90,2,0,591,Very Poor
5218,56,35160.86,23.7,10.7,13,0.348,0.319,0,0,0,0,643,Poor
5219,37,32920.39,7.6,0.3,13,0.417,0.357,1,0,1,0,555,Very Poor
5220,53,15018.69,6.7,3.9,6,0.401,0.283,2,0,2,0,468,Risky
5221,24,72896.5,5.6,17.4,6,0.496,0.483,3,0,0,0,562,Very Poor
5222,54,49966.01,11.3,29.0,6,0.339,0.346,0,0,0,0,698,Fair
5223,32,30869.91,7.1,0.7,5,0.496,0.588,0,30,1,0,482,Risky
5224,40,56742.81,1.0,9.6,15,0.33,0.266,2,0,1,0,561,Very Poor
5225,51,113430.44,0.1,10.1,7,0.172,0.094,2,0,1,0,609,Poor
5226,60,32295.05,1.7,0.9,11,0.072,0.348,1,0,0,1,481,Risky
5227,49,26715.78,0.7,14.1,18,0.047,0.195,2,60,2,0,571,Very Poor
5228,61,69268.68,0.9,9.9,9,0.101,0.274,0,0,0,0,708,Good
5229,39,86010.54,4.7,12.6,6,0.197,0.34,2,0,1,0,611,Poor
5230,64,309578.32,10.7,5.4,7,0.115,0.351,0,0,0,0,741,Good
5231,27,38022.95,8.6,29.1,9,0.405,0.394,1,0,0,0,700,Fair
5232,59,36729.53,1.1,17.6,5,0.502,0.436,0,0,1,0,567,Very Poor
5233,38,188206.51,2.1,3.5,14,0.51,0.229,2,60,0,0,541,Risky
5234,39,25324.32,0.6,6.5,19,0.122,0.266,0,0,0,0,588,Very Poor
5235,35,75331.52,4.3,2.1,8,0.645,0.332,1,0,1,0,575,Very Poor
5236,43,8119.52,0.2,6.4,6,0.305,0.368,0,0,1,0,464,Risky
5237,21,48283.09,0.3,18.5,10,0.428,0.248,0,0,2,0,680,Fair
5238,56,44584.7,7.4,6.7,5,0.242,0.525,0,0,2,0,595,Very Poor
5239,42,127371.52,6.9,2.6,7,0.503,0.484,1,0,0,0,575,Very Poor
5240,28,55775.12,3.8,0.0,4,0.186,0.459,0,0,0,0,607,Poor
5241,37,10688.41,7.1,4.3,5,0.574,0.56,3,0,2,0,388,Risky
5242,56,101109.31,5.4,8.1,8,0.236,0.167,1,90,1,0,592,Very Poor
5243,48,70720.71,0.4,2.0,10,0.168,0.361,0,0,0,0,594,Very Poor
5244,62,118959.89,5.1,4.1,14,0.159,0.206,2,30,2,0,547,Risky
5245,51,55939.33,7.2,9.4,8,0.367,0.309,4,0,0,0,534,Risky
5246,45,51644.35,7.1,13.6,14,0.478,0.478,0,120,0,0,573,Very Poor
5247,49,59705.4,0.0,3.0,8,0.114,0.198,0,30,0,0,608,Poor
5248,41,61882.08,0.7,2.2,9,0.316,0.328,0,0,1,0,574,Very Poor
5249,21,81510.82,0.8,3.7,3,0.127,0.338,0,0,1,0,549,Risky
5250,43,71242.64,3.4,15.4,6,0.093,0.46,1,0,1,0,665,Fair
5251,40,85979.5,2.1,4.8,11,0.274,0.344,3,30,4,0,515,Risky
5252,33,22362.16,0.9,2.9,5,0.224,0.289,1,0,2,0,507,Risky
5253,46,34217.14,3.4,7.2,14,0.399,0.431,2,0,2,0,533,Risky
5254,36,14429.28,3.3,1.0,12,0.351,0.383,0,0,2,0,501,Risky
5255,43,77408.54,2.0,17.7,4,0.111,0.202,2,0,2,0,624,Poor
5256,21,13599.33,5.6,13.5,12,0.029,0.112,0,0,2,0,558,Very Poor
5257,60,44964.65,3.1,0.1,6,0.139,0.106,4,0,0,0,525,Risky
5258,61,22891.7,2.6,1.8,5,0.339,0.34,0,0,4,0,496,Risky
5259,66,83644.91,21.6,0.8,16,0.16,0.368,0,0,2,0,634,Poor
5260,42,35799.83,2.2,1.1,9,0.293,0.413,0,0,1,0,566,Very Poor
5261,36,24597.47,4.3,1.6,9,0.542,0.256,1,0,1,0,485,Risky
5262,36,41102.99,12.9,30.1,10,0.606,0.188,2,60,2,0,632,Poor
5263,29,20784.22,0.1,1.5,7,0.346,0.422,1,60,0,0,478,Risky
5264,58,20378.08,24.7,7.6,8,0.331,0.23,0,0,0,0,607,Poor
